@relation 'World Happiness Report 2024-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-R3-last-O3.0-E6.0-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute 'Life Ladder' numeric
@attribute 'Log GDP per capita' numeric
@attribute 'Social support' numeric
@attribute 'Healthy life expectancy at birth' numeric
@attribute 'Freedom to make life choices' numeric
@attribute Generosity numeric
@attribute 'Perceptions of corruption' numeric
@attribute 'Positive affect' numeric
@attribute 'Negative affect' numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0.494508,0.335712,0.652887,0.792281,0.625543,0.234247,0.773098,0.44725,0.18,no,no
0.467571,0.344936,0.656594,0.793754,0.779591,0.319645,0.657458,0.625201,0.081011,no,no
0.561428,0.354249,0.622668,0.795227,0.776419,0.336051,0.725867,0.438502,0.124948,no,no
0.488879,0.357305,0.589409,0.7967,0.681069,0.319621,0.797936,0.420014,0.193701,no,no
0.460006,0.364245,0.699417,0.798173,0.734855,0.378355,0.678562,0.431041,0.175276,no,no
0.442498,0.372413,0.688319,0.799646,0.723868,0.204364,0.671887,0.559911,0.133304,no,no
0.477213,0.380629,0.659144,0.80112,0.688003,0.248674,0.719244,0.573486,0.185662,no,no
0.546963,0.388597,0.622328,0.802593,0.614127,0.379612,0.768965,0.566657,0.139718,no,no
0.536519,0.395395,0.766156,0.804066,0.82501,0.320031,0.699555,0.578874,0.182385,no,no
0.570367,0.401084,0.811084,0.805539,0.816832,0.339713,0.745183,0.64483,0.181593,no,no
0.567326,0.40814,0.827846,0.807749,0.627217,0.327678,0.629368,0.579766,0.22041,no,no
0.675006,0.415606,0.572337,0.809959,0.797622,0.438153,0.720551,0.570074,0.31356,no,no
0.625766,0.423869,0.85233,0.812169,0.689662,0.255826,0.572472,0.642618,0.220401,no,no
0.6208,0.431799,0.858363,0.814378,0.689662,0.27497,0.47974,0.687068,0.153992,no,no
0.607351,0.43525,0.739702,0.816588,0.689662,0.274342,0.54277,0.671219,0.420396,no,no
0.594502,0.446373,0.862402,0.818798,0.689662,0.258151,0.489123,0.675645,0.253216,no,no
0.578041,0.455543,0.839023,0.821008,0.689662,0.324157,0.381483,0.753947,0.220548,no,no
0.608252,0.462578,0.8464,0.823217,0.689662,0.274434,0.471678,0.651424,0.238979,no,no
0.392007,0.31426,0.730707,0.648792,0.737977,0.297517,0.647528,0.775588,0.203427,no,no
0.450702,0.320356,0.631824,0.658515,0.644136,0.311327,0.708332,0.742497,0.220496,no,no
0.460615,0.32492,0.719436,0.668238,0.441169,0.569797,0.94384,0.795909,0.153268,no,no
0.315575,0.329207,0.801726,0.677961,0.499749,0.620092,0.914934,0.786522,0.125095,no,no
0.2891,0.334998,0.76972,0.687684,0.487293,0.456839,0.87658,0.69209,0.101924,no,no
0.41443,0.342389,0.861929,0.697407,0.670822,0.278619,0.82396,0.76741,0.100352,no,no
0.404536,0.344825,0.79544,0.70713,0.461307,0.528242,0.898449,0.656057,0.181024,no,no
0.381605,0.350603,0.757715,0.716853,0.562682,0.375378,0.868924,0.749418,0.174561,no,no
0.326821,0.356152,0.738828,0.726576,0.562607,0.429362,0.888838,0.729652,0.255195,no,no
0.353138,0.360461,0.740385,0.736299,0.700753,0.466371,0.918938,0.606806,0.1753,no,no
0.240657,0.365635,0.539487,0.742929,0.72295,0.495632,0.742607,0.667354,0.26252,no,no
0.306612,0.370837,0.628081,0.749558,0.755994,0.435002,0.652276,0.686011,0.277556,no,no
0.321143,0.374319,0.588984,0.756187,0.764776,0.47138,0.607899,0.741967,0.222349,no,no
0.350104,0.378601,0.604709,0.762817,0.821576,0.420592,0.584441,0.710327,0.257876,no,no
0.371704,0.376934,0.673932,0.769446,0.79543,0.608503,0.512019,0.693043,0.302935,no,no
0.356102,0.378951,0.514759,0.776075,0.784106,0.432689,0.539185,0.666041,0.263126,no,no
0.346496,0.381415,0.489989,0.782705,0.829513,0.454463,0.579297,0.749503,0.180737,no,no
0.40975,0.384791,0.57338,0.789334,0.836898,0.443829,0.60512,0.742596,0.204765,no,no
0.683347,0.638453,0.877469,0.878904,0.838834,0.640918,0.948812,0.8103,0.130876,no,no
0.668276,0.645821,0.86997,0.881556,0.848035,0.69829,0.909793,0.858185,0.156425,no,no
0.646396,0.647388,0.794985,0.884207,0.844963,0.731675,0.947364,0.849344,0.10022,no,no
0.622527,0.645092,0.876044,0.886859,0.845478,0.82751,0.916195,0.893139,0.134034,no,no
0.732514,0.655782,0.881848,0.889511,0.834132,0.838276,0.929771,0.911822,0.158858,no,no
0.798843,0.656092,0.864327,0.892163,0.922978,0.707676,0.936629,0.929896,0.054577,no,no
0.744912,0.666417,0.892975,0.894814,0.817348,0.688242,0.921247,0.785891,0.088069,no,no
0.73464,0.669741,0.91969,0.897466,0.730345,0.761835,0.938986,0.855663,0.09342,no,no
0.846613,0.670443,0.928634,0.900118,0.887258,0.854583,0.933084,0.836356,0.138299,no,no
0.730296,0.674689,0.840581,0.90277,0.867533,0.626958,0.926562,1,0.146891,no,no
0.711281,0.67946,0.894879,0.903874,0.919363,0.665268,0.888936,0.896793,0.217323,no,no
0.691282,0.685447,0.854998,0.904979,0.917713,0.527393,0.895094,0.847186,0.239383,no,no
0.702067,0.691647,0.849444,0.906084,0.893841,0.571948,0.919121,0.857052,0.18566,no,no
0.703639,0.69464,0.888961,0.907189,0.885142,0.620198,0.887946,0.869746,0.20173,no,no
0.683215,0.684078,0.841079,0.908294,0.8088,0.586521,0.931508,0.839237,0.391462,no,no
0.646638,0.686202,0.862313,0.909399,0.802362,0.606257,0.957655,0.766345,0.345742,no,no
0.701407,0.69015,0.841465,0.910504,0.861848,0.614783,0.878362,0.843398,0.21798,no,no
0.742259,0.696162,0.849482,0.911609,0.921597,0.652036,0.900877,0.896585,0.216708,no,no
0.285137,0.295156,0.272941,0.641131,0.528392,0.297547,0.859395,0.556047,0.426898,no,no
0.226575,0.290343,0.083144,0.654095,0.077309,0.25152,0.945901,0.310508,0.475961,no,no
0.245627,0.305622,0.098452,0.673542,0.470073,0.236891,0.840443,0.425565,0.502733,no,no
0.231191,0.322421,0.284698,0.692988,0.574588,0.222394,0.801773,0.50749,0.579038,no,no
0.369124,0.327429,0.329822,0.69947,0.717787,0.237771,0.736294,0.593382,0.535567,no,no
0.385491,0.332184,0.370457,0.706836,0.663233,0.297161,0.822555,0.612448,0.643479,no,no
0.457063,0.335092,0.368302,0.714202,0.645275,0.263239,0.728127,0.617995,0.551718,no,no
0.40691,0.339274,0.484948,0.721568,0.506906,0.297057,0.815692,0.60023,0.584893,no,no
0.430153,0.343168,0.409003,0.728933,0.514111,0.366246,0.739894,0.606653,0.580737,no,no
0.408936,0.348074,0.494229,0.743665,0.515566,0.362482,0.770633,0.637246,0.537979,no,no
0.438982,0.353469,0.461995,0.751031,0.617566,0.329119,0.715113,0.589022,0.533129,no,no
0.457676,0.357551,0.420138,0.758397,0.576991,0.258287,0.685329,0.521384,0.448621,no,no
0.675444,0.755483,0.867539,0.811137,0.808306,0.460788,0.930546,0.810463,0.235276,no,no
0.803717,0.766596,0.830011,0.822334,0.805731,0.408178,0.974213,0.884405,0.162503,no,no
0.777343,0.760982,0.835989,0.839128,0.722827,0.39966,0.912117,0.919258,0.082582,no,no
0.725242,0.775172,0.862786,0.850324,0.81736,0.443444,0.962448,0.830219,0.326753,no,no
0.728827,0.755802,0.906057,0.868886,0.833477,0.336033,0.924121,0.82892,0.265918,no,no
0.555712,0.603564,0.765554,0.876547,0.730892,0.204516,0.724637,0.671196,0.306218,no,no
0.571303,0.606667,0.836449,0.877725,0.522267,0.188885,0.735363,0.734987,0.267227,no,no
0.533599,0.601264,0.641098,0.878904,0.495223,0.127998,0.925513,0.474391,0.266076,no,no
0.472309,0.605904,0.50875,0.880083,0.448469,0.149707,0.911587,0.442047,0.392799,no,no
0.588384,0.607986,0.552939,0.881261,0.406918,0.120571,0.897425,0.362991,0.251538,no,no
0.516844,0.611095,0.595479,0.88244,0.476475,0.096502,0.788897,0.347284,0.382781,no,no
0.571465,0.610838,0.502226,0.883618,0.638244,0.102379,0.822324,0.475374,0.380806,no,no
0.480906,0.610856,0.623882,0.884355,0.510172,0.161188,0.818021,0.500982,0.474986,no,no
0.421967,0.612714,0.644378,0.885091,0.32985,0.109291,0.879283,0.266433,0.47352,no,no
0.513511,0.615262,0.664891,0.885828,0.556734,0.135734,0.849,0.506576,0.45393,no,no
0.450335,0.616247,0.502383,0.886565,0.569486,0.118128,0.90046,0.3973,0.563922,no,no
0.511979,0.599724,0.646527,0.887301,0.580619,0.128312,0.888277,0.483126,0.572543,no,no
0.477646,0.605387,0.636395,0.888038,0.479508,0.128778,0.946702,0.386656,0.406474,no,no
0.44223,0.608207,0.69359,0.888774,0.324872,0.102092,0.921062,0.39647,0.355309,no,no
0.478485,0.610693,0.623517,0.889511,0.335512,0.108892,0.893601,0.400557,0.452569,no,no
0.784611,0.55758,0.916354,0.781674,0.689662,0.225964,0.747577,0.732825,0.110712,no,no
0.669443,0.588649,0.969801,0.791102,0.689662,0.341571,0.747577,0.564395,0.063248,no,no
0.620773,0.602825,0.945329,0.795816,0.736266,0.20566,0.747577,0.513571,0.054906,no,no
0.610077,0.615627,0.813456,0.80053,0.629202,0.255059,0.747577,0.529384,0.123613,no,no
0.668794,0.628584,0.896702,0.805245,0.76152,0.354555,0.747577,0.617172,0.114517,no,no
0.6694,0.635886,0.964189,0.809959,0.625012,0.413067,0.747577,0.644859,0.351051,no,no
0.683587,0.642814,0.923186,0.811432,0.687303,0.328239,0.747577,0.540388,0.277819,no,no
0.585942,0.650313,0.89608,0.812905,0.650169,0.387342,0.747577,0.438597,0.429186,no,no
0.495621,0.657482,0.99624,0.814378,0.831672,0.573659,0.747577,0.551,0.170921,no,no
0.622327,0.664934,0.992305,0.815851,0.876267,0.597912,0.747577,0.447006,0.161785,no,no
0.510186,0.695016,0.779474,0.874779,0.521636,0.326857,0.887902,0.42542,0.306218,no,no
0.644467,0.709819,0.743033,0.879493,0.305215,0.150449,0.806406,0.586914,0.502354,no,no
0.569479,0.709185,0.548863,0.88185,0.247328,0.140303,0.791277,0.470566,0.422288,no,no
0.583521,0.699095,0.693466,0.884207,0.300598,0.103537,0.86247,0.390917,0.375595,no,no
0.624709,0.710084,0.746501,0.886565,0.378687,0.141931,0.818179,0.50141,0.392905,no,no
0.592293,0.72519,0.610813,0.888922,0.287108,0.08909,0.646991,0.473126,0.477681,no,no
0.597804,0.730395,0.673226,0.891279,0.32053,0.114254,0.703162,0.464339,0.405395,no,no
0.535335,0.740859,0.747219,0.893636,0.412778,0.101033,0.699169,0.528502,0.497122,no,no
0.637984,0.745471,0.836582,0.895993,0.556094,0.299263,0.768729,0.32727,0.473726,no,no
0.628288,0.751914,0.82069,0.89835,0.56138,0.306581,0.813096,0.300969,0.481712,no,no
0.600349,0.75445,0.858589,0.900928,0.549423,0.259629,0.768406,0.33305,0.494049,no,no
0.642061,0.76408,0.853943,0.903506,0.549803,0.0937,0.670528,0.304074,0.370038,no,no
0.579491,0.767437,0.815161,0.906084,0.396799,0.152482,0.811832,0.284385,0.431028,no,no
0.532945,0.767391,0.74222,0.908662,0.532164,0.190669,0.764963,0.239244,0.458873,no,no
0.531384,0.769247,0.827943,0.91124,0.372696,0.211803,0.779703,0.216655,0.575137,no,no
0.457929,0.785504,0.669161,0.913819,0.288325,0.289454,0.817409,0.16774,0.623688,no,no
0.5658,0.793231,0.792611,0.916397,0.31999,0.138767,0.772273,0.187123,0.493583,no,no
0.620605,0.797298,0.831626,0.918975,0.389093,0.173733,0.751376,0.234796,0.427393,no,no
0.363971,0.299813,0.700856,0.619034,0.684949,0.282434,0.813636,0.529511,0.27608,no,no
0.471167,0.308178,0.812331,0.631408,0.633735,0.320964,0.891626,0.697602,0.233401,no,no
0.487906,0.316998,0.77011,0.643783,0.461941,0.268822,0.857799,0.630612,0.252208,no,no
0.494343,0.322958,0.821826,0.656158,0.702797,0.285409,0.849323,0.589296,0.343134,no,no
0.43214,0.327136,0.792936,0.668533,0.756221,0.307089,0.86469,0.637294,0.270973,no,no
0.526107,0.337007,0.860903,0.680907,0.666783,0.351326,0.83846,0.623427,0.276183,no,no
0.449409,0.338425,0.864816,0.693282,0.556447,0.39888,0.846289,0.75196,0.293615,no,no
0.360408,0.339478,0.856324,0.705657,0.706483,0.371295,0.828289,0.663618,0.423926,no,no
0.369364,0.342749,0.781146,0.718032,0.800491,0.329217,0.910049,0.647138,0.504915,no,no
0.438789,0.345947,0.682911,0.730407,0.699631,0.449979,0.883411,0.709201,0.434364,no,no
0.438133,0.348118,0.69201,0.737404,0.675287,0.446584,0.818363,0.689194,0.526378,no,no
0.403589,0.347446,0.674116,0.744402,0.7188,0.377562,0.82332,0.723312,0.510231,no,no
0.451261,0.351857,0.673964,0.7514,0.660889,0.395712,0.865866,0.720559,0.494622,no,no
0.544221,0.356484,0.76044,0.758397,0.629,0.453317,0.833702,0.723985,0.486424,no,no
0.498636,0.355794,0.753819,0.765395,0.606679,0.461374,0.888523,0.747197,0.549921,no,no
0.436837,0.356223,0.744451,0.772392,0.63725,0.404574,0.843616,0.738503,0.443989,no,no
0.466545,0.358738,0.728176,0.77939,0.650106,0.456222,0.844322,0.750231,0.573341,no,no
0.472753,0.363001,0.789358,0.786388,0.818304,0.391329,0.924624,0.776452,0.472195,no,no
0.522835,0.632199,0.822309,0.798468,0.522559,0.071606,0.943207,0.528307,0.267744,no,no
0.58936,0.646011,0.779682,0.803182,0.350944,0.086999,0.983824,0.539284,0.200875,no,no
0.577516,0.6505,0.832268,0.807896,0.341305,0.063899,0.942936,0.518847,0.165745,no,no
0.576516,0.624529,0.812877,0.812611,0.306585,0.086686,0.977817,0.518973,0.170904,no,no
0.560475,0.631698,0.863279,0.817325,0.337614,0.137258,0.968859,0.416085,0.232311,no,no
0.56427,0.640906,0.831537,0.822039,0.462913,0.099769,0.94648,0.510353,0.220166,no,no
0.556435,0.641555,0.881746,0.826753,0.443069,0.104156,0.908194,0.468444,0.177023,no,no
0.509009,0.641999,0.880345,0.831467,0.449762,0.110676,0.951532,0.557651,0.228122,no,no
0.447642,0.63387,0.854328,0.836182,0.402927,0.402151,0.940419,0.516058,0.26666,no,no
0.39825,0.617738,0.897377,0.840896,0.267271,0.289362,0.96751,0.499716,0.254624,no,no
0.40777,0.622315,0.865132,0.842737,0.362332,0.331477,0.90275,0.526582,0.220128,no,no
0.449681,0.626823,0.830043,0.844579,0.48961,0.319231,0.950941,0.495476,0.244474,no,no
0.501752,0.633227,0.886176,0.84642,0.574405,0.249785,0.957477,0.527316,0.22371,no,no
0.507667,0.639283,0.862188,0.848262,0.643448,0.243401,0.896347,0.524547,0.19039,no,no
0.591957,0.634159,0.864769,0.850103,0.734561,0.443059,0.960333,0.638435,0.324835,no,no
0.598143,0.641106,0.857685,0.851945,0.715577,0.486576,0.935738,0.561975,0.269601,no,no
0.49812,0.610553,0.836292,0.853786,0.7937,0.719692,0.86139,0.493584,0.493924,no,no
0.503316,0.633605,0.80483,0.855628,0.718694,0.682614,0.935781,0.441993,0.486049,no,no
0.809324,0.960556,0.889435,0.856512,0.884234,0.284939,0.17737,0.730916,0.309589,no,no
0.828891,0.882398,0.8653,0.859163,0.819844,0.340742,0.32031,0.765308,0.328595,no,no
0.863235,0.875324,0.900437,0.860047,0.858065,0.375842,0.337438,0.740546,0.24166,no,no
0.866388,0.884437,0.860399,0.860931,0.87354,0.387458,0.747577,0.741689,0.214091,no,no
0.881091,0.890332,0.826818,0.861815,0.913612,0.326857,0.747577,0.767112,0.227141,no,no
0.792512,0.89673,0.837145,0.862699,0.934997,0.326857,0.747577,0.671196,0.335089,no,no
0.780476,0.901812,0.765554,0.863583,0.689662,0.326857,0.747577,0.671196,0.306218,no,no
0.784712,0.911008,0.785007,0.864467,0.907328,0.511438,0.747577,0.770829,0.342518,no,no
0.82368,0.918405,0.81826,0.866677,0.952359,0.442234,0.747577,0.79494,0.260401,no,no
0.854621,0.918263,0.800012,0.868886,0.969399,0.524577,0.747577,0.792483,0.200789,no,no
0.789958,0.919102,0.820449,0.871096,0.945152,0.368224,0.747577,0.77187,0.352664,no,no
0.805845,0.919628,0.83427,0.873306,0.902549,0.440094,0.747577,0.782128,0.32327,no,no
0.768385,0.91003,0.788457,0.875516,0.943166,0.373834,0.747577,0.742882,0.346936,no,no
0.809152,0.91492,0.787541,0.877725,0.955277,0.470799,0.747577,0.734758,0.216085,no,no
0.809826,0.925233,0.750231,0.879935,0.930131,0.488702,0.747577,0.760918,0.255369,no,no
0.808457,0.928435,0.721344,0.882145,0.868862,0.476139,0.747577,0.675195,0.356383,no,no
0.84633,0.83507,0.988798,0.918975,0.916997,0.326857,0.383153,0.852251,0.287842,no,no
0.819373,0.8402,0.976982,0.920743,0.805984,0.644997,0.488246,0.719901,0.254586,no,no
0.846761,0.838669,0.955864,0.921626,0.70136,0.639978,0.540642,0.773473,0.217993,no,no
0.8349,0.829933,0.969814,0.92251,0.776781,0.650127,0.552412,0.795078,0.238468,no,no
0.853129,0.832563,0.957484,0.923394,0.809915,0.709191,0.581825,0.815343,0.150528,no,no
0.829364,0.833019,0.949109,0.924278,0.887163,0.644907,0.424435,0.79975,0.146613,no,no
0.831076,0.834227,0.930488,0.925162,0.872889,0.678845,0.411329,0.794296,0.163234,no,no
0.836608,0.836071,0.93353,0.926046,0.894435,0.654998,0.562027,0.766321,0.272346,no,no
0.812875,0.839995,0.898441,0.92693,0.830702,0.662727,0.473506,0.796576,0.270809,no,no
0.776853,0.842553,0.932346,0.927814,0.798842,0.610121,0.443988,0.795624,0.219545,no,no
0.822691,0.844804,0.956166,0.929287,0.783339,0.562028,0.446287,0.78549,0.236149,no,no
0.864098,0.847625,0.934335,0.93076,0.772163,0.601039,0.404411,0.757086,0.203964,no,no
0.883418,0.849389,0.922464,0.932233,0.804896,0.538282,0.389291,0.7909,0.23404,no,no
0.872095,0.85106,0.941166,0.933707,0.826738,0.580756,0.474533,0.794522,0.270607,no,no
0.818816,0.831457,0.923609,0.93518,0.867146,0.514952,0.479925,0.76429,0.228218,no,no
0.829025,0.843499,0.824385,0.936653,0.77526,0.569118,0.43491,0.716612,0.294103,no,no
0.807477,0.85017,0.836781,0.938126,0.830732,0.622774,0.412262,0.771786,0.301398,no,no
0.798017,0.85086,0.866323,0.939599,0.853697,0.586331,0.479741,0.766493,0.304875,no,no
0.875752,0.877226,0.970003,0.884797,0.90265,0.326857,0.596059,0.845674,0.285878,no,no
0.924863,0.878917,0.765554,0.884502,0.85034,0.510704,0.630578,0.818829,0.239514,no,no
0.890385,0.877577,0.954215,0.884207,0.858337,0.565968,0.66798,0.844818,0.231705,no,no
0.872225,0.871867,0.900478,0.883913,0.79588,0.514008,0.664709,0.814361,0.287728,no,no
0.873054,0.874865,0.919401,0.883618,0.792392,0.555556,0.690222,0.847416,0.238506,no,no
0.865859,0.876184,0.913534,0.883324,0.838844,0.475456,0.697968,0.791918,0.30657,no,no
0.852663,0.878658,0.889147,0.883029,0.785281,0.527416,0.711794,0.83104,0.284484,no,no
0.885769,0.8805,0.918397,0.882734,0.745108,0.584403,0.750672,0.847495,0.285584,no,no
0.871199,0.882986,0.887705,0.88244,0.842642,0.533917,0.703602,0.861224,0.319253,no,no
0.828577,0.886132,0.889646,0.882145,0.819754,0.532223,0.698618,0.83693,0.308676,no,no
0.819621,0.887642,0.880663,0.880303,0.699707,0.459585,0.742261,0.791383,0.291816,no,no
0.847547,0.890219,0.912609,0.878462,0.845839,0.510828,0.681371,0.816904,0.298354,no,no
0.831359,0.894084,0.890022,0.876621,0.78785,0.432668,0.711682,0.821001,0.336879,no,no
0.840415,0.897033,0.906929,0.874779,0.803087,0.459798,0.708294,0.817659,0.259059,no,no
0.852939,0.8909,0.934169,0.872938,0.821992,0.35342,0.678137,0.770687,0.342142,no,no
0.842698,0.900038,0.9113,0.871096,0.776129,0.508142,0.687067,0.795794,0.312703,no,no
0.803174,0.902742,0.885287,0.869255,0.670306,0.508712,0.7024,0.755938,0.296808,no,no
0.777658,0.90465,0.832912,0.867413,0.651561,0.504692,0.7241,0.748519,0.32364,no,no
0.66857,0.668963,0.900588,0.884797,0.764032,0.206297,0.465604,0.741076,0.359283,no,no
0.654927,0.678956,0.851452,0.885975,0.737171,0.155796,0.610531,0.753561,0.306882,no,no
0.650463,0.689862,0.857429,0.887154,0.765817,0.177045,0.592324,0.717641,0.291498,no,no
0.744316,0.69623,0.916375,0.888332,0.788435,0.20067,0.536612,0.770731,0.276283,no,no
0.709555,0.708038,0.875773,0.889511,0.797937,0.162362,0.460066,0.794086,0.23871,no,no
0.782582,0.715788,0.873458,0.890689,0.823305,0.237431,0.549626,0.742918,0.272594,no,no
0.767099,0.720984,0.838433,0.891868,0.848604,0.378993,0.611924,0.728004,0.21141,no,no
0.766318,0.727872,0.907705,0.893047,0.871974,0.272891,0.580579,0.800383,0.274167,no,no
0.78368,0.732553,0.887442,0.894225,0.893186,0.244337,0.525586,0.864538,0.271386,no,no
0.79357,0.732621,0.873736,0.895404,0.909763,0.283315,0.673233,0.898276,0.348637,no,no
0.725803,0.734823,0.885444,0.895404,0.869456,0.245105,0.67612,0.78877,0.322332,no,no
0.750221,0.737228,0.903123,0.895404,0.884623,0.226875,0.623771,0.799475,0.317738,no,no
0.755521,0.737252,0.907752,0.895404,0.856031,0.22217,0.683191,0.845763,0.30909,no,no
0.789453,0.738393,0.929034,0.895404,0.891001,0.223374,0.5951,0.830067,0.223515,no,no
0.746314,0.727842,0.912698,0.895404,0.897717,0.235892,0.480773,0.768603,0.292602,no,no
0.774813,0.736339,0.903217,0.895404,0.885775,0.274606,0.601685,0.805054,0.290218,no,no
0.799919,0.744318,0.891298,0.895404,0.858353,0.273664,0.628787,0.845477,0.297093,no,no
0.798563,0.74738,0.895974,0.895404,0.892963,0.2784,0.660768,0.815328,0.292803,no,no
0.586413,0.443822,0.888982,0.804655,0.734598,0.206223,0.605024,0.668648,0.180623,no,no
0.598145,0.467674,0.877072,0.811727,0.796653,0.295097,0.747577,0.664406,0.167154,no,no
0.590628,0.477523,0.891104,0.815262,0.689662,0.329943,0.606553,0.662912,0.122086,no,no
0.566082,0.484841,0.889192,0.818798,0.689662,0.288336,0.510003,0.689608,0.111193,no,no
0.661576,0.492275,0.916651,0.822334,0.932558,0.357944,0.513317,0.686389,0.064382,no,no
0.70322,0.50104,0.928599,0.825869,0.905364,0.281631,0.451626,0.669111,0.056991,no,no
0.691444,0.509954,0.967643,0.829405,0.952915,0.285007,0.420571,0.719884,0.076321,no,no
0.707655,0.518022,0.953977,0.83294,0.959443,0.376974,0.528715,0.75783,0.037664,no,no
0.696249,0.526521,0.974815,0.836476,0.993076,0.678649,0.459581,0.850455,0.033379,no,no
0.684402,0.533065,0.944355,0.840896,0.998184,0.518533,0.747577,0.8406,0.103177,no,no
0.762902,0.537323,0.940442,0.845315,1,0.436125,0.452962,0.803496,0.192973,no,no
0.730845,0.543789,0.91237,0.849735,0.979812,0.62355,0.511732,0.804804,0.202497,no,no
0.723215,0.550186,0.905065,0.854154,0.980336,0.610479,0.502067,0.812251,0.220323,no,no
0.67689,0.550273,0.818504,0.858574,0.924741,0.509321,0.64008,0.70816,0.31482,no,no
0.727854,0.558676,0.879019,0.862994,0.923683,0.50256,0.660667,0.737297,0.24111,no,no
0.702761,0.564264,0.857178,0.867413,0.965439,0.621028,0.612446,0.79778,0.228097,no,no
0.757546,0.569072,0.896612,0.871833,0.922849,0.564598,0.647987,0.812914,0.19212,no,no
0.873945,0.616294,0.957761,0.86594,0.805808,0.326857,0.722095,0.885543,0.24166,no,no
0.778293,0.640842,0.945946,0.865351,0.753068,0.290922,0.644433,0.933426,0.153969,no,no
0.738609,0.681813,0.914494,0.864172,0.59468,0.103465,0.781481,0.906973,0.227472,no,no
0.876792,0.657122,0.943616,0.863583,0.592679,0.20761,0.835792,0.870742,0.156773,no,no
0.919782,0.686488,0.926537,0.862994,0.7134,0.170051,0.758451,0.94865,0.075498,no,no
0.786403,0.704485,0.925278,0.862404,0.710861,0.100875,0.776667,0.914641,0.186426,no,no
0.858652,0.705132,0.926608,0.861815,0.760768,0.133244,0.74696,0.943216,0.150471,no,no
0.782397,0.695284,0.880069,0.861226,0.546541,0.105433,0.846029,0.89862,0.24905,no,no
0.72055,0.624344,0.890153,0.860636,0.451409,0.143152,0.834675,0.876736,0.258689,no,no
